,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
288,Baden-Württemberg,LK Ravensburg,A05-A14,M,1,0,1585094400000,0,25-03-2020
289,Baden-Württemberg,LK Ravensburg,A05-A14,W,1,0,1584057600000,0,13-03-2020
290,Baden-Württemberg,LK Ravensburg,A05-A14,W,1,0,1584144000000,0,14-03-2020
291,Baden-Württemberg,LK Ravensburg,A05-A14,W,1,0,1584230400000,0,15-03-2020
292,Baden-Württemberg,LK Ravensburg,A05-A14,W,1,0,1584316800000,0,16-03-2020
293,Baden-Württemberg,LK Ravensburg,A05-A14,W,2,0,1585008000000,0,24-03-2020
294,Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,1582416000000,0,23-02-2020
295,Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,1583712000000,0,09-03-2020
296,Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,1583884800000,0,11-03-2020
297,Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,1583971200000,0,12-03-2020
298,Baden-Württemberg,LK Ravensburg,A15-A34,M,3,0,1584057600000,0,13-03-2020
299,Baden-Württemberg,LK Ravensburg,A15-A34,M,2,0,1584144000000,0,14-03-2020
300,Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,1584316800000,0,16-03-2020
301,Baden-Württemberg,LK Ravensburg,A15-A34,M,2,0,1584403200000,0,17-03-2020
302,Baden-Württemberg,LK Ravensburg,A15-A34,M,3,0,1584489600000,0,18-03-2020
303,Baden-Württemberg,LK Ravensburg,A15-A34,M,2,0,1584576000000,0,19-03-2020
304,Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,1584748800000,0,21-03-2020
305,Baden-Württemberg,LK Ravensburg,A15-A34,M,4,0,1584921600000,0,23-03-2020
306,Baden-Württemberg,LK Ravensburg,A15-A34,M,9,0,1585008000000,0,24-03-2020
307,Baden-Württemberg,LK Ravensburg,A15-A34,M,2,0,1585094400000,0,25-03-2020
308,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1583798400000,0,10-03-2020
309,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1583884800000,0,11-03-2020
310,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1583971200000,0,12-03-2020
311,Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,1584144000000,0,14-03-2020
312,Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,1584316800000,0,16-03-2020
313,Baden-Württemberg,LK Ravensburg,A15-A34,W,3,0,1584403200000,0,17-03-2020
314,Baden-Württemberg,LK Ravensburg,A15-A34,W,4,0,1584489600000,0,18-03-2020
315,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1584576000000,0,19-03-2020
316,Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,1584662400000,0,20-03-2020
317,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1584748800000,0,21-03-2020
318,Baden-Württemberg,LK Ravensburg,A15-A34,W,7,0,1584921600000,0,23-03-2020
319,Baden-Württemberg,LK Ravensburg,A15-A34,W,6,0,1585008000000,0,24-03-2020
320,Baden-Württemberg,LK Ravensburg,A15-A34,W,3,0,1585094400000,0,25-03-2020
321,Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,1583193600000,1,03-03-2020
322,Baden-Württemberg,LK Ravensburg,A35-A59,M,2,0,1583798400000,0,10-03-2020
323,Baden-Württemberg,LK Ravensburg,A35-A59,M,2,0,1583884800000,0,11-03-2020
324,Baden-Württemberg,LK Ravensburg,A35-A59,M,8,0,1584057600000,0,13-03-2020
325,Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,1584230400000,0,15-03-2020
326,Baden-Württemberg,LK Ravensburg,A35-A59,M,4,0,1584316800000,0,16-03-2020
327,Baden-Württemberg,LK Ravensburg,A35-A59,M,7,0,1584403200000,0,17-03-2020
328,Baden-Württemberg,LK Ravensburg,A35-A59,M,7,0,1584489600000,0,18-03-2020
329,Baden-Württemberg,LK Ravensburg,A35-A59,M,7,0,1584576000000,0,19-03-2020
330,Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,1584662400000,0,20-03-2020
331,Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,1584748800000,0,21-03-2020
332,Baden-Württemberg,LK Ravensburg,A35-A59,M,5,0,1584921600000,0,23-03-2020
333,Baden-Württemberg,LK Ravensburg,A35-A59,M,23,0,1585008000000,0,24-03-2020
334,Baden-Württemberg,LK Ravensburg,A35-A59,M,4,0,1585094400000,0,25-03-2020
335,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1582502400000,0,24-02-2020
336,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1583366400000,1,05-03-2020
337,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1583712000000,0,09-03-2020
338,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1583798400000,0,10-03-2020
339,Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,1583884800000,0,11-03-2020
340,Baden-Württemberg,LK Ravensburg,A35-A59,W,5,0,1583971200000,0,12-03-2020
341,Baden-Württemberg,LK Ravensburg,A35-A59,W,5,0,1584057600000,0,13-03-2020
342,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1584144000000,0,14-03-2020
343,Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,1584316800000,0,16-03-2020
344,Baden-Württemberg,LK Ravensburg,A35-A59,W,6,0,1584403200000,0,17-03-2020
345,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1584489600000,0,18-03-2020
346,Baden-Württemberg,LK Ravensburg,A35-A59,W,7,0,1584576000000,0,19-03-2020
347,Baden-Württemberg,LK Ravensburg,A35-A59,W,3,0,1584662400000,0,20-03-2020
348,Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,1584748800000,0,21-03-2020
349,Baden-Württemberg,LK Ravensburg,A35-A59,W,7,0,1584921600000,0,23-03-2020
350,Baden-Württemberg,LK Ravensburg,A35-A59,W,14,0,1585008000000,0,24-03-2020
351,Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,1585094400000,0,25-03-2020
352,Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,1583452800000,0,06-03-2020
353,Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,1583884800000,0,11-03-2020
354,Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,1584316800000,0,16-03-2020
355,Baden-Württemberg,LK Ravensburg,A60-A79,M,2,0,1584403200000,0,17-03-2020
356,Baden-Württemberg,LK Ravensburg,A60-A79,M,2,0,1584662400000,0,20-03-2020
357,Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,1584748800000,0,21-03-2020
358,Baden-Württemberg,LK Ravensburg,A60-A79,M,2,0,1584921600000,0,23-03-2020
359,Baden-Württemberg,LK Ravensburg,A60-A79,M,4,0,1585008000000,0,24-03-2020
360,Baden-Württemberg,LK Ravensburg,A60-A79,M,4,0,1585094400000,0,25-03-2020
361,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1583884800000,0,11-03-2020
362,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584057600000,0,13-03-2020
363,Baden-Württemberg,LK Ravensburg,A60-A79,W,3,0,1584316800000,0,16-03-2020
364,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584403200000,0,17-03-2020
365,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584489600000,0,18-03-2020
366,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584576000000,0,19-03-2020
367,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584748800000,0,21-03-2020
368,Baden-Württemberg,LK Ravensburg,A60-A79,W,3,0,1584921600000,0,23-03-2020
369,Baden-Württemberg,LK Ravensburg,A60-A79,W,7,0,1585008000000,0,24-03-2020
370,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1585094400000,0,25-03-2020
371,Baden-Württemberg,LK Ravensburg,A80+,M,1,0,1584316800000,0,16-03-2020
372,Baden-Württemberg,LK Ravensburg,A80+,M,1,0,1584403200000,0,17-03-2020
373,Baden-Württemberg,LK Ravensburg,A80+,M,1,0,1584921600000,0,23-03-2020
374,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,M,4,0,1584316800000,0,16-03-2020
375,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,M,3,0,1584489600000,0,18-03-2020
376,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,M,1,0,1584576000000,0,19-03-2020
377,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,M,1,0,1584662400000,0,20-03-2020
378,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,2,0,1584576000000,0,19-03-2020
379,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,1,0,1584748800000,0,21-03-2020
380,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,1,0,1584921600000,0,23-03-2020
381,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,1,0,1585008000000,0,24-03-2020
382,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,1,0,1585180800000,1,26-03-2020
383,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,M,1,0,1583971200000,0,12-03-2020
384,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,M,4,0,1584489600000,0,18-03-2020
385,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,M,3,0,1584576000000,0,19-03-2020
386,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,M,1,0,1584921600000,0,23-03-2020
387,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,W,1,0,1584403200000,0,17-03-2020
388,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,W,2,0,1584576000000,0,19-03-2020
389,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,W,1,0,1585008000000,1,24-03-2020
390,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,W,1,0,1585094400000,1,25-03-2020
391,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,M,1,0,1583193600000,0,03-03-2020
392,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,M,1,0,1584489600000,0,18-03-2020
393,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,M,1,0,1585094400000,1,25-03-2020
394,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,unbekannt,1,0,1584748800000,0,21-03-2020
395,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,W,1,0,1583193600000,0,03-03-2020
396,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,W,1,0,1584057600000,0,13-03-2020
397,Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,W,1,0,1584576000000,0,19-03-2020
398,Bayern,LK Kitzingen,A15-A34,M,1,0,1584748800000,0,21-03-2020
399,Bayern,LK Kitzingen,A15-A34,M,1,0,1584835200000,0,22-03-2020
400,Bayern,LK Kitzingen,A15-A34,W,1,0,1585180800000,1,26-03-2020
401,Bayern,LK Kitzingen,A35-A59,M,1,0,1584057600000,0,13-03-2020
402,Bayern,LK Kitzingen,A35-A59,M,1,0,1584489600000,0,18-03-2020
403,Bayern,LK Kitzingen,A35-A59,M,1,0,1585008000000,0,24-03-2020
404,Bayern,LK Kitzingen,A35-A59,M,1,0,1585180800000,1,26-03-2020
405,Bayern,LK Kitzingen,A35-A59,W,1,0,1583971200000,0,12-03-2020
406,Bayern,LK Kitzingen,A35-A59,W,1,0,1584057600000,1,13-03-2020
407,Bayern,LK Kitzingen,A35-A59,W,1,0,1584489600000,0,18-03-2020
408,Bayern,LK Kitzingen,A35-A59,W,1,0,1584748800000,0,21-03-2020
409,Bayern,LK Kitzingen,A35-A59,W,1,0,1585008000000,0,24-03-2020
410,Bayern,LK Kitzingen,A60-A79,M,1,0,1583798400000,0,10-03-2020
411,Bayern,LK Kitzingen,A60-A79,M,1,0,1584316800000,1,16-03-2020
412,Bayern,LK Kitzingen,A60-A79,M,2,0,1585008000000,0,24-03-2020
413,Bayern,LK Kitzingen,A60-A79,W,1,0,1583971200000,0,12-03-2020
414,Bayern,LK Kitzingen,A60-A79,W,1,0,1584489600000,0,18-03-2020
415,Bayern,LK Kitzingen,A80+,M,1,0,1584489600000,1,18-03-2020
416,Bayern,LK Kitzingen,A80+,M,1,0,1584576000000,0,19-03-2020
417,Bayern,LK Kitzingen,unbekannt,M,1,0,1584489600000,0,18-03-2020
418,Nordrhein-Westfalen,SK Bochum,A05-A14,M,1,0,1584748800000,0,21-03-2020
419,Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1583193600000,0,03-03-2020
420,Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1583884800000,0,11-03-2020
421,Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1584316800000,0,16-03-2020
422,Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1584403200000,0,17-03-2020
423,Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1584489600000,0,18-03-2020
424,Nordrhein-Westfalen,SK Bochum,A15-A34,M,3,0,1584576000000,0,19-03-2020
425,Nordrhein-Westfalen,SK Bochum,A15-A34,M,3,0,1584662400000,0,20-03-2020
426,Nordrhein-Westfalen,SK Bochum,A15-A34,M,5,0,1584748800000,0,21-03-2020
427,Nordrhein-Westfalen,SK Bochum,A15-A34,M,4,0,1584835200000,0,22-03-2020
428,Nordrhein-Westfalen,SK Bochum,A15-A34,M,2,0,1584921600000,0,23-03-2020
429,Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1585008000000,0,24-03-2020
430,Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1585094400000,1,25-03-2020
431,Nordrhein-Westfalen,SK Bochum,A15-A34,W,1,0,1583798400000,0,10-03-2020
432,Nordrhein-Westfalen,SK Bochum,A15-A34,W,1,0,1584057600000,0,13-03-2020
433,Nordrhein-Westfalen,SK Bochum,A15-A34,W,1,0,1584403200000,0,17-03-2020
434,Nordrhein-Westfalen,SK Bochum,A15-A34,W,2,0,1584489600000,0,18-03-2020
435,Nordrhein-Westfalen,SK Bochum,A15-A34,W,3,0,1584576000000,0,19-03-2020
436,Nordrhein-Westfalen,SK Bochum,A15-A34,W,3,0,1584662400000,0,20-03-2020
437,Nordrhein-Westfalen,SK Bochum,A15-A34,W,6,0,1584748800000,0,21-03-2020
438,Nordrhein-Westfalen,SK Bochum,A15-A34,W,1,0,1584835200000,0,22-03-2020
439,Nordrhein-Westfalen,SK Bochum,A15-A34,W,2,0,1584921600000,0,23-03-2020
440,Nordrhein-Westfalen,SK Bochum,A15-A34,W,3,0,1585008000000,0,24-03-2020
441,Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,0,1583712000000,0,09-03-2020
442,Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,0,1583798400000,0,10-03-2020
443,Nordrhein-Westfalen,SK Bochum,A35-A59,M,4,0,1583971200000,0,12-03-2020
444,Nordrhein-Westfalen,SK Bochum,A35-A59,M,3,0,1584057600000,0,13-03-2020
445,Nordrhein-Westfalen,SK Bochum,A35-A59,M,2,0,1584316800000,0,16-03-2020
446,Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,0,1584403200000,0,17-03-2020
447,Nordrhein-Westfalen,SK Bochum,A35-A59,M,5,0,1584576000000,0,19-03-2020
448,Nordrhein-Westfalen,SK Bochum,A35-A59,M,6,0,1584662400000,0,20-03-2020
449,Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,1,1584662400000,0,20-03-2020
450,Nordrhein-Westfalen,SK Bochum,A35-A59,M,5,0,1584748800000,0,21-03-2020
451,Nordrhein-Westfalen,SK Bochum,A35-A59,M,4,0,1584835200000,0,22-03-2020
452,Nordrhein-Westfalen,SK Bochum,A35-A59,M,5,0,1584921600000,0,23-03-2020
453,Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,0,1585008000000,0,24-03-2020
454,Nordrhein-Westfalen,SK Bochum,A35-A59,M,2,0,1585094400000,1,25-03-2020
455,Nordrhein-Westfalen,SK Bochum,A35-A59,W,3,0,1583884800000,0,11-03-2020
456,Nordrhein-Westfalen,SK Bochum,A35-A59,W,1,0,1584057600000,0,13-03-2020
457,Nordrhein-Westfalen,SK Bochum,A35-A59,W,1,0,1584316800000,0,16-03-2020
458,Nordrhein-Westfalen,SK Bochum,A35-A59,W,2,0,1584403200000,0,17-03-2020
459,Nordrhein-Westfalen,SK Bochum,A35-A59,W,1,0,1584489600000,0,18-03-2020
460,Nordrhein-Westfalen,SK Bochum,A35-A59,W,4,0,1584576000000,0,19-03-2020
461,Nordrhein-Westfalen,SK Bochum,A35-A59,W,2,0,1584662400000,0,20-03-2020
462,Nordrhein-Westfalen,SK Bochum,A35-A59,W,5,0,1584748800000,0,21-03-2020
463,Nordrhein-Westfalen,SK Bochum,A35-A59,W,4,0,1584835200000,0,22-03-2020
464,Nordrhein-Westfalen,SK Bochum,A35-A59,W,3,0,1584921600000,0,23-03-2020
465,Nordrhein-Westfalen,SK Bochum,A35-A59,W,3,0,1585008000000,0,24-03-2020
466,Nordrhein-Westfalen,SK Bochum,A35-A59,W,3,0,1585094400000,1,25-03-2020
467,Nordrhein-Westfalen,SK Bochum,A60-A79,M,1,0,1583280000000,0,04-03-2020
468,Nordrhein-Westfalen,SK Bochum,A60-A79,M,2,0,1584576000000,0,19-03-2020
469,Nordrhein-Westfalen,SK Bochum,A60-A79,M,1,0,1584662400000,0,20-03-2020
470,Nordrhein-Westfalen,SK Bochum,A60-A79,M,2,0,1584748800000,0,21-03-2020
471,Nordrhein-Westfalen,SK Bochum,A60-A79,M,3,0,1584835200000,0,22-03-2020
472,Nordrhein-Westfalen,SK Bochum,A60-A79,M,2,0,1585008000000,0,24-03-2020
473,Nordrhein-Westfalen,SK Bochum,A60-A79,M,1,0,1585094400000,1,25-03-2020
474,Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1583452800000,0,06-03-2020
475,Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1583971200000,0,12-03-2020
476,Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1584403200000,0,17-03-2020
477,Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1584576000000,0,19-03-2020
478,Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1584662400000,0,20-03-2020
479,Nordrhein-Westfalen,SK Bochum,A60-A79,W,2,0,1584748800000,0,21-03-2020
480,Nordrhein-Westfalen,SK Bochum,A60-A79,W,2,0,1584835200000,0,22-03-2020
481,Nordrhein-Westfalen,SK Bochum,A80+,M,1,0,1585094400000,1,25-03-2020
482,Nordrhein-Westfalen,SK Bochum,A80+,W,3,0,1585008000000,0,24-03-2020
483,Nordrhein-Westfalen,SK Bochum,A80+,W,1,1,1585008000000,0,24-03-2020
484,Nordrhein-Westfalen,SK Bochum,A80+,W,3,0,1585008000000,1,24-03-2020
485,Nordrhein-Westfalen,SK Bochum,A80+,W,5,0,1585094400000,1,25-03-2020
486,Nordrhein-Westfalen,SK Bochum,A80+,W,1,1,1585094400000,1,25-03-2020
487,Rheinland-Pfalz,SK Trier,A15-A34,M,1,0,1584748800000,0,21-03-2020
488,Rheinland-Pfalz,SK Trier,A15-A34,M,2,0,1584835200000,0,22-03-2020
489,Rheinland-Pfalz,SK Trier,A15-A34,M,1,0,1584921600000,0,23-03-2020
490,Rheinland-Pfalz,SK Trier,A15-A34,M,1,0,1585008000000,0,24-03-2020
491,Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584230400000,0,15-03-2020
492,Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584230400000,1,15-03-2020
493,Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584316800000,0,16-03-2020
494,Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584403200000,0,17-03-2020
495,Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584489600000,0,18-03-2020
496,Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584748800000,0,21-03-2020
497,Rheinland-Pfalz,SK Trier,A35-A59,M,2,0,1583971200000,0,12-03-2020
498,Rheinland-Pfalz,SK Trier,A35-A59,M,2,0,1584403200000,0,17-03-2020
499,Rheinland-Pfalz,SK Trier,A35-A59,M,1,0,1584576000000,0,19-03-2020
500,Rheinland-Pfalz,SK Trier,A35-A59,M,1,0,1584835200000,0,22-03-2020
501,Rheinland-Pfalz,SK Trier,A35-A59,M,1,0,1585008000000,0,24-03-2020
502,Rheinland-Pfalz,SK Trier,A35-A59,W,1,0,1583971200000,0,12-03-2020
503,Rheinland-Pfalz,SK Trier,A35-A59,W,1,0,1584230400000,0,15-03-2020
504,Rheinland-Pfalz,SK Trier,A35-A59,W,1,0,1584835200000,0,22-03-2020
505,Rheinland-Pfalz,SK Trier,A60-A79,M,1,0,1584748800000,0,21-03-2020
506,Rheinland-Pfalz,SK Trier,A60-A79,W,1,0,1584748800000,0,21-03-2020
507,Bayern,LK Schweinfurt,A05-A14,M,1,0,1583884800000,0,11-03-2020
508,Bayern,LK Schweinfurt,A05-A14,M,1,0,1584748800000,0,21-03-2020
509,Bayern,LK Schweinfurt,A05-A14,M,1,0,1585094400000,0,25-03-2020
510,Bayern,LK Schweinfurt,A05-A14,M,1,0,1585094400000,1,25-03-2020
511,Bayern,LK Schweinfurt,A05-A14,W,1,0,1584662400000,0,20-03-2020
512,Bayern,LK Schweinfurt,A05-A14,W,2,0,1584748800000,0,21-03-2020
513,Bayern,LK Schweinfurt,A05-A14,W,1,0,1585094400000,1,25-03-2020
514,Bayern,LK Schweinfurt,A15-A34,M,2,0,1584403200000,0,17-03-2020
515,Bayern,LK Schweinfurt,A15-A34,M,1,0,1584662400000,0,20-03-2020
516,Bayern,LK Schweinfurt,A15-A34,M,1,0,1584835200000,0,22-03-2020
517,Bayern,LK Schweinfurt,A15-A34,M,1,0,1584921600000,0,23-03-2020
518,Bayern,LK Schweinfurt,A15-A34,W,2,0,1584748800000,0,21-03-2020
519,Bayern,LK Schweinfurt,A15-A34,W,1,0,1585094400000,1,25-03-2020
520,Bayern,LK Schweinfurt,A35-A59,M,1,0,1584057600000,0,13-03-2020
521,Bayern,LK Schweinfurt,A35-A59,M,1,0,1584316800000,1,16-03-2020
522,Bayern,LK Schweinfurt,A35-A59,M,4,0,1584403200000,0,17-03-2020
523,Bayern,LK Schweinfurt,A35-A59,M,2,0,1584489600000,0,18-03-2020
524,Bayern,LK Schweinfurt,A35-A59,M,1,0,1584576000000,0,19-03-2020
525,Bayern,LK Schweinfurt,A35-A59,M,1,0,1584662400000,0,20-03-2020
526,Bayern,LK Schweinfurt,A35-A59,M,2,0,1584748800000,0,21-03-2020
527,Bayern,LK Schweinfurt,A35-A59,M,1,0,1584835200000,0,22-03-2020
528,Bayern,LK Schweinfurt,A35-A59,M,6,0,1584921600000,0,23-03-2020
529,Bayern,LK Schweinfurt,A35-A59,M,1,0,1585008000000,1,24-03-2020
530,Bayern,LK Schweinfurt,A35-A59,M,2,0,1585094400000,0,25-03-2020
531,Bayern,LK Schweinfurt,A35-A59,M,1,0,1585094400000,1,25-03-2020
532,Bayern,LK Schweinfurt,A35-A59,M,1,0,1585180800000,1,26-03-2020
533,Bayern,LK Schweinfurt,A35-A59,W,1,0,1583884800000,0,11-03-2020
534,Bayern,LK Schweinfurt,A35-A59,W,1,0,1583971200000,0,12-03-2020
535,Bayern,LK Schweinfurt,A35-A59,W,1,0,1584057600000,0,13-03-2020
536,Bayern,LK Schweinfurt,A35-A59,W,1,0,1584144000000,0,14-03-2020
537,Bayern,LK Schweinfurt,A35-A59,W,1,0,1584403200000,0,17-03-2020
538,Bayern,LK Schweinfurt,A35-A59,W,1,0,1584489600000,0,18-03-2020
539,Bayern,LK Schweinfurt,A35-A59,W,1,0,1584662400000,0,20-03-2020
540,Bayern,LK Schweinfurt,A35-A59,W,1,0,1584748800000,0,21-03-2020
541,Bayern,LK Schweinfurt,A35-A59,W,2,0,1584835200000,0,22-03-2020
542,Bayern,LK Schweinfurt,A35-A59,W,1,0,1584835200000,1,22-03-2020
543,Bayern,LK Schweinfurt,A35-A59,W,2,0,1585008000000,0,24-03-2020
544,Bayern,LK Schweinfurt,A35-A59,W,1,0,1585094400000,0,25-03-2020
545,Bayern,LK Schweinfurt,A35-A59,W,1,0,1585094400000,1,25-03-2020
546,Bayern,LK Schweinfurt,A60-A79,M,1,0,1584489600000,0,18-03-2020
547,Bayern,LK Schweinfurt,A60-A79,M,3,0,1584921600000,0,23-03-2020
548,Bayern,LK Schweinfurt,A60-A79,M,1,0,1585094400000,1,25-03-2020
549,Bayern,LK Schweinfurt,A60-A79,unbekannt,1,0,1584230400000,0,15-03-2020
550,Bayern,LK Schweinfurt,A60-A79,W,1,0,1584144000000,1,14-03-2020
551,Bayern,LK Schweinfurt,A60-A79,W,1,0,1584316800000,0,16-03-2020
552,Bayern,LK Schweinfurt,A60-A79,W,2,0,1585180800000,1,26-03-2020
553,Bayern,LK Schweinfurt,A80+,M,1,0,1584489600000,0,18-03-2020
554,Bayern,LK Schweinfurt,A80+,M,1,0,1584489600000,1,18-03-2020
555,Bayern,LK Schweinfurt,A80+,W,1,0,1584230400000,0,15-03-2020
556,Bayern,LK Schweinfurt,A80+,W,1,0,1584403200000,0,17-03-2020
557,Bayern,LK Schweinfurt,A80+,W,1,0,1584662400000,0,20-03-2020
558,Bayern,LK Schweinfurt,A80+,W,1,0,1584835200000,0,22-03-2020
559,Bayern,LK Schweinfurt,A80+,W,1,0,1585094400000,1,25-03-2020
560,Bayern,SK Aschaffenburg,A05-A14,M,2,0,1583884800000,1,11-03-2020
561,Bayern,SK Aschaffenburg,A05-A14,M,4,0,1584057600000,0,13-03-2020
562,Bayern,SK Aschaffenburg,A05-A14,W,2,0,1584057600000,0,13-03-2020
563,Bayern,SK Aschaffenburg,A15-A34,M,1,0,1584230400000,0,15-03-2020
564,Bayern,SK Aschaffenburg,A15-A34,M,1,0,1584835200000,0,22-03-2020
565,Bayern,SK Aschaffenburg,A15-A34,M,1,0,1585094400000,1,25-03-2020
566,Bayern,SK Aschaffenburg,A15-A34,unbekannt,1,0,1584057600000,0,13-03-2020
567,Bayern,SK Aschaffenburg,A15-A34,W,1,0,1584057600000,0,13-03-2020
568,Bayern,SK Aschaffenburg,A15-A34,W,1,0,1584144000000,0,14-03-2020
569,Bayern,SK Aschaffenburg,A15-A34,W,1,0,1584748800000,0,21-03-2020
570,Bayern,SK Aschaffenburg,A15-A34,W,1,0,1585180800000,1,26-03-2020
571,Bayern,SK Aschaffenburg,A35-A59,M,1,0,1583884800000,1,11-03-2020
572,Bayern,SK Aschaffenburg,A35-A59,M,2,0,1584057600000,0,13-03-2020
573,Bayern,SK Aschaffenburg,A35-A59,M,1,0,1584057600000,1,13-03-2020
574,Bayern,SK Aschaffenburg,A35-A59,M,1,0,1584576000000,0,19-03-2020
575,Bayern,SK Aschaffenburg,A35-A59,M,1,0,1585008000000,0,24-03-2020
576,Bayern,SK Aschaffenburg,A35-A59,M,1,0,1585094400000,0,25-03-2020
577,Bayern,SK Aschaffenburg,A35-A59,M,1,0,1585094400000,1,25-03-2020
578,Bayern,SK Aschaffenburg,A35-A59,W,1,0,1583625600000,1,08-03-2020
579,Bayern,SK Aschaffenburg,A35-A59,W,1,0,1584057600000,0,13-03-2020
