Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
Nordrhein-Westfalen,LK Recklinghausen,A35-A59,W,2,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,LK Recklinghausen,A35-A59,W,8,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Recklinghausen,A35-A59,W,2,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Recklinghausen,A35-A59,W,1,0,1585094400000,0,2020-03-25
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,1,0,1584057600000,0,2020-03-13
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,2,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,1,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,1,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,1,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,3,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,1,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,M,1,0,1585094400000,0,2020-03-25
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,W,1,0,1583884800000,0,2020-03-11
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,W,2,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,W,3,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,W,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,W,2,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,W,4,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Recklinghausen,A60-A79,W,2,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Recklinghausen,A80+,M,1,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Recklinghausen,A80+,W,1,0,1584576000000,0,2020-03-19
Hessen,LK Vogelsbergkreis,A00-A04,W,1,0,1585180800000,1,2020-03-26
Hessen,LK Vogelsbergkreis,A15-A34,M,2,0,1584576000000,0,2020-03-19
Hessen,LK Vogelsbergkreis,A15-A34,M,2,0,1584748800000,0,2020-03-21
Hessen,LK Vogelsbergkreis,A15-A34,W,1,0,1583366400000,0,2020-03-05
Hessen,LK Vogelsbergkreis,A15-A34,W,2,0,1584748800000,0,2020-03-21
Hessen,LK Vogelsbergkreis,A15-A34,W,1,0,1584835200000,0,2020-03-22
Hessen,LK Vogelsbergkreis,A15-A34,W,1,0,1584921600000,0,2020-03-23
Hessen,LK Vogelsbergkreis,A35-A59,M,1,0,1583884800000,0,2020-03-11
Hessen,LK Vogelsbergkreis,A35-A59,M,1,0,1584057600000,0,2020-03-13
Hessen,LK Vogelsbergkreis,A35-A59,M,1,0,1584316800000,0,2020-03-16
Hessen,LK Vogelsbergkreis,A35-A59,M,1,0,1584403200000,0,2020-03-17
Hessen,LK Vogelsbergkreis,A35-A59,M,3,0,1584489600000,0,2020-03-18
Hessen,LK Vogelsbergkreis,A35-A59,M,1,0,1584748800000,0,2020-03-21
Hessen,LK Vogelsbergkreis,A35-A59,M,3,0,1585094400000,0,2020-03-25
Hessen,LK Vogelsbergkreis,A35-A59,M,2,0,1585180800000,1,2020-03-26
Hessen,LK Vogelsbergkreis,A35-A59,W,4,0,1584489600000,0,2020-03-18
Hessen,LK Vogelsbergkreis,A35-A59,W,1,0,1584576000000,0,2020-03-19
Hessen,LK Vogelsbergkreis,A35-A59,W,1,0,1584662400000,0,2020-03-20
Hessen,LK Vogelsbergkreis,A35-A59,W,1,0,1584835200000,0,2020-03-22
Hessen,LK Vogelsbergkreis,A35-A59,W,1,0,1585008000000,0,2020-03-24
Hessen,LK Vogelsbergkreis,A35-A59,W,2,0,1585094400000,0,2020-03-25
Hessen,LK Vogelsbergkreis,A60-A79,M,1,0,1584662400000,0,2020-03-20
Hessen,LK Vogelsbergkreis,A60-A79,M,1,0,1584921600000,0,2020-03-23
Hessen,LK Vogelsbergkreis,A60-A79,M,1,0,1585094400000,0,2020-03-25
Hessen,LK Vogelsbergkreis,A60-A79,W,1,0,1584921600000,0,2020-03-23
Hessen,LK Vogelsbergkreis,A60-A79,W,1,0,1585094400000,0,2020-03-25
Hessen,LK Vogelsbergkreis,A80+,W,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Rottweil,A05-A14,W,1,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Rottweil,A15-A34,M,1,0,1582675200000,0,2020-02-26
Baden-Württemberg,LK Rottweil,A15-A34,M,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Rottweil,A15-A34,M,1,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Rottweil,A15-A34,M,4,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Rottweil,A15-A34,W,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Rottweil,A15-A34,W,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Rottweil,A15-A34,W,1,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Rottweil,A15-A34,W,4,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Rottweil,A35-A59,M,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Rottweil,A35-A59,M,5,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Rottweil,A35-A59,M,1,0,1585008000000,1,2020-03-24
Baden-Württemberg,LK Rottweil,A35-A59,M,8,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Rottweil,A35-A59,W,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Rottweil,A35-A59,W,6,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Rottweil,A35-A59,W,9,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Rottweil,A60-A79,M,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Rottweil,A60-A79,M,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Rottweil,A60-A79,M,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Rottweil,A60-A79,M,1,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Rottweil,A60-A79,M,2,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Rottweil,A60-A79,W,1,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Rottweil,A60-A79,W,3,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Rottweil,A60-A79,W,4,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Rottweil,A80+,M,1,1,1584403200000,0,2020-03-17
Baden-Württemberg,LK Rottweil,A80+,M,1,1,1585008000000,0,2020-03-24
Baden-Württemberg,LK Rottweil,A80+,W,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A00-A04,M,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Reutlingen,A00-A04,M,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A05-A14,M,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Reutlingen,A05-A14,W,2,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,A05-A14,W,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A15-A34,M,1,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Reutlingen,A15-A34,M,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Reutlingen,A15-A34,M,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Reutlingen,A15-A34,M,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A15-A34,M,2,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Reutlingen,A15-A34,M,6,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,A15-A34,M,6,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A15-A34,W,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Reutlingen,A15-A34,W,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Reutlingen,A15-A34,W,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A15-A34,W,5,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Reutlingen,A15-A34,W,6,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,A15-A34,W,2,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A35-A59,M,1,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Reutlingen,A35-A59,M,4,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Reutlingen,A35-A59,M,4,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Reutlingen,A35-A59,M,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Reutlingen,A35-A59,M,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Reutlingen,A35-A59,M,8,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A35-A59,M,1,1,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A35-A59,M,8,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Reutlingen,A35-A59,M,2,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Reutlingen,A35-A59,M,1,1,1584835200000,0,2020-03-22
Baden-Württemberg,LK Reutlingen,A35-A59,M,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Reutlingen,A35-A59,M,11,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,A35-A59,M,1,0,1585008000000,1,2020-03-24
Baden-Württemberg,LK Reutlingen,A35-A59,M,5,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A35-A59,unbekannt,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Reutlingen,A35-A59,W,1,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Reutlingen,A35-A59,W,3,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Reutlingen,A35-A59,W,2,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Reutlingen,A35-A59,W,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Reutlingen,A35-A59,W,2,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Reutlingen,A35-A59,W,11,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A35-A59,W,7,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Reutlingen,A35-A59,W,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Reutlingen,A35-A59,W,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Reutlingen,A35-A59,W,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Reutlingen,A35-A59,W,9,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,A35-A59,W,7,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A60-A79,M,1,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Reutlingen,A60-A79,M,1,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Reutlingen,A60-A79,M,2,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Reutlingen,A60-A79,M,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Reutlingen,A60-A79,M,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Reutlingen,A60-A79,M,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Reutlingen,A60-A79,M,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Reutlingen,A60-A79,M,3,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A60-A79,M,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Reutlingen,A60-A79,M,2,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Reutlingen,A60-A79,M,2,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Reutlingen,A60-A79,M,7,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,A60-A79,M,1,0,1585008000000,1,2020-03-24
Baden-Württemberg,LK Reutlingen,A60-A79,M,2,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A60-A79,W,1,0,1583798400000,0,2020-03-10
Baden-Württemberg,LK Reutlingen,A60-A79,W,1,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Reutlingen,A60-A79,W,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Reutlingen,A60-A79,W,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Reutlingen,A60-A79,W,4,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Reutlingen,A60-A79,W,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Reutlingen,A60-A79,W,2,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Reutlingen,A60-A79,W,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Reutlingen,A60-A79,W,5,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,A60-A79,W,3,0,1585008000000,1,2020-03-24
Baden-Württemberg,LK Reutlingen,A60-A79,W,4,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Reutlingen,A80+,M,2,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A80+,M,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Reutlingen,A80+,W,1,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Reutlingen,A80+,W,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A80+,W,1,1,1584576000000,0,2020-03-19
Baden-Württemberg,LK Reutlingen,A80+,W,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Reutlingen,A80+,W,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Reutlingen,A80+,W,2,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,unbekannt,M,2,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Reutlingen,unbekannt,W,1,0,1584576000000,0,2020-03-19
Brandenburg,LK Teltow-Fläming,A15-A34,M,1,0,1584144000000,0,2020-03-14
Brandenburg,LK Teltow-Fläming,A15-A34,M,1,0,1584662400000,0,2020-03-20
Brandenburg,LK Teltow-Fläming,A15-A34,M,2,0,1584748800000,0,2020-03-21
Brandenburg,LK Teltow-Fläming,A15-A34,W,1,0,1584662400000,0,2020-03-20
Brandenburg,LK Teltow-Fläming,A35-A59,M,1,0,1584144000000,0,2020-03-14
Brandenburg,LK Teltow-Fläming,A35-A59,M,3,0,1584403200000,0,2020-03-17
Brandenburg,LK Teltow-Fläming,A35-A59,M,1,0,1584489600000,0,2020-03-18
Brandenburg,LK Teltow-Fläming,A35-A59,M,2,0,1584662400000,0,2020-03-20
Brandenburg,LK Teltow-Fläming,A35-A59,M,1,0,1584835200000,0,2020-03-22
Brandenburg,LK Teltow-Fläming,A35-A59,W,2,0,1584144000000,0,2020-03-14
Brandenburg,LK Teltow-Fläming,A35-A59,W,1,0,1584403200000,0,2020-03-17
Brandenburg,LK Teltow-Fläming,A35-A59,W,2,0,1584576000000,0,2020-03-19
Brandenburg,LK Teltow-Fläming,A35-A59,W,4,0,1585094400000,1,2020-03-25
Brandenburg,LK Teltow-Fläming,A60-A79,M,1,0,1583625600000,0,2020-03-08
Brandenburg,LK Teltow-Fläming,A60-A79,M,1,0,1584835200000,0,2020-03-22
Brandenburg,LK Teltow-Fläming,A60-A79,W,1,0,1584057600000,0,2020-03-13
Brandenburg,LK Teltow-Fläming,A60-A79,W,1,0,1584748800000,0,2020-03-21
Brandenburg,LK Teltow-Fläming,A80+,M,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Emmendingen,A00-A04,M,1,0,1583712000000,0,2020-03-09
Baden-Württemberg,LK Emmendingen,A00-A04,M,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Emmendingen,A00-A04,M,3,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Emmendingen,A00-A04,M,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A00-A04,W,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Emmendingen,A00-A04,W,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A05-A14,M,1,0,1583712000000,0,2020-03-09
Baden-Württemberg,LK Emmendingen,A05-A14,M,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Emmendingen,A05-A14,W,1,0,1583539200000,0,2020-03-07
Baden-Württemberg,LK Emmendingen,A15-A34,M,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Emmendingen,A15-A34,M,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Emmendingen,A15-A34,M,3,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Emmendingen,A15-A34,M,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A15-A34,M,1,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Emmendingen,A15-A34,M,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Emmendingen,A15-A34,W,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Emmendingen,A15-A34,W,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Emmendingen,A15-A34,W,4,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A15-A34,W,2,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Emmendingen,A15-A34,W,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Emmendingen,A15-A34,W,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Emmendingen,A15-A34,W,2,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1583539200000,0,2020-03-07
Baden-Württemberg,LK Emmendingen,A35-A59,M,3,0,1583625600000,0,2020-03-08
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1583712000000,0,2020-03-09
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Emmendingen,A35-A59,M,5,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Emmendingen,A35-A59,M,2,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Emmendingen,A35-A59,M,5,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Emmendingen,A35-A59,M,11,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Emmendingen,A35-A59,M,2,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Emmendingen,A35-A59,M,4,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Emmendingen,A35-A59,M,2,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Emmendingen,A35-A59,M,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Emmendingen,A35-A59,W,1,0,1583452800000,0,2020-03-06
Baden-Württemberg,LK Emmendingen,A35-A59,W,2,0,1583712000000,0,2020-03-09
Baden-Württemberg,LK Emmendingen,A35-A59,W,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Emmendingen,A35-A59,W,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Emmendingen,A35-A59,W,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Emmendingen,A35-A59,W,2,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Emmendingen,A35-A59,W,3,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Emmendingen,A35-A59,W,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Emmendingen,A35-A59,W,7,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A35-A59,W,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Emmendingen,A35-A59,W,3,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Emmendingen,A35-A59,W,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Emmendingen,A35-A59,W,7,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Emmendingen,A35-A59,W,5,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Emmendingen,A60-A79,M,1,0,1583712000000,0,2020-03-09
Baden-Württemberg,LK Emmendingen,A60-A79,M,1,0,1583798400000,0,2020-03-10
Baden-Württemberg,LK Emmendingen,A60-A79,M,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Emmendingen,A60-A79,M,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Emmendingen,A60-A79,M,2,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Emmendingen,A60-A79,M,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Emmendingen,A60-A79,M,3,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Emmendingen,A60-A79,M,2,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A60-A79,M,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Emmendingen,A60-A79,M,3,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Emmendingen,A60-A79,M,2,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Emmendingen,A60-A79,M,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Emmendingen,A60-A79,W,1,0,1583280000000,0,2020-03-04
Baden-Württemberg,LK Emmendingen,A60-A79,W,2,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Emmendingen,A60-A79,W,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Emmendingen,A60-A79,W,3,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A60-A79,W,2,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Emmendingen,A60-A79,W,2,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Emmendingen,A60-A79,W,5,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Emmendingen,A60-A79,W,2,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Emmendingen,A80+,M,1,1,1583884800000,0,2020-03-11
Baden-Württemberg,LK Emmendingen,A80+,M,1,1,1584316800000,0,2020-03-16
Baden-Württemberg,LK Emmendingen,A80+,M,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Emmendingen,A80+,M,2,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A80+,M,1,1,1584576000000,0,2020-03-19
Baden-Württemberg,LK Emmendingen,A80+,M,1,1,1584662400000,0,2020-03-20
Baden-Württemberg,LK Emmendingen,A80+,M,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Emmendingen,A80+,M,3,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Emmendingen,A80+,W,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Emmendingen,A80+,W,3,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Emmendingen,A80+,W,1,1,1584662400000,0,2020-03-20
Baden-Württemberg,LK Emmendingen,A80+,W,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Emmendingen,A80+,W,3,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Emmendingen,A80+,W,1,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Emmendingen,A80+,W,2,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Zollernalbkreis,A00-A04,W,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Zollernalbkreis,A05-A14,M,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Zollernalbkreis,A05-A14,M,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Zollernalbkreis,A05-A14,M,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Zollernalbkreis,A05-A14,M,1,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Zollernalbkreis,A05-A14,W,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Zollernalbkreis,A05-A14,W,2,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Zollernalbkreis,A05-A14,W,1,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Zollernalbkreis,A05-A14,W,1,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,1,0,1582502400000,0,2020-02-24
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,2,0,1583280000000,0,2020-03-04
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,1,0,1583712000000,0,2020-03-09
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,2,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,2,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,2,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Zollernalbkreis,A15-A34,M,6,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,1,0,1583193600000,0,2020-03-03
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,2,0,1583280000000,0,2020-03-04
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,2,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,2,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,5,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,2,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Zollernalbkreis,A15-A34,W,5,0,1585094400000,1,2020-03-25
Baden-Württemberg,LK Zollernalbkreis,A35-A59,M,1,0,1583193600000,0,2020-03-03
Baden-Württemberg,LK Zollernalbkreis,A35-A59,M,2,0,1583280000000,0,2020-03-04
Baden-Württemberg,LK Zollernalbkreis,A35-A59,M,1,0,1583712000000,0,2020-03-09
Baden-Württemberg,LK Zollernalbkreis,A35-A59,M,1,0,1583798400000,0,2020-03-10
Baden-Württemberg,LK Zollernalbkreis,A35-A59,M,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Zollernalbkreis,A35-A59,M,2,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Zollernalbkreis,A35-A59,M,5,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Zollernalbkreis,A35-A59,M,1,0,1584489600000,0,2020-03-18
